Filename: 

Position of PCB: 
left under edge: X=0 / Y=0 

name	X-axis	Y-axis	angle	value	package	side

REF1T	0.00	0.00	0.00	1mm	Circle	top
REF2T	0.00	0.00	0.00	1mm	Circle	top
REF1B	0.00	0.00	0.00	1mm	Circle	bot
REF2B	0.00	0.00	0.00	1mm	Circle	bot

C1	99.0400	105.6700	180.000	0.1	C0603_3_C0603_0.1	top
C2	231.6700	71.3600	0.000	2.2uFx16V	C0805_C0603_2.2UFX16V	bot
C4	17.7000	76.5000	180.000	2200pF	C0805_1_C0603_2200PF	top
C5	24.8000	84.9000	270.000	2200pF	C0805_1_C0603_2200PF	top
C26	182.7400	33.9800	270.000	33pFx50V	C0805_0_C0402_33PFX50V	bot
C47	179.1300	36.1200	270.000	1uFx25V	C0805_0_C0402_1UFX25V	top
C55	87.7100	79.3600	270.000	0.1uFx50V	C0805_0_C0603_0.1UFX50V	top
C56	86.3600	76.8200	0.000	0.1uFx50V	C0805_0_C0603_0.1UFX50V	top
C61	51.1600	72.2200	270.000	10uFx6.3V	C0603_2_C0603_10UFX6.3V	top
C62	49.0000	70.2300	0.000	0.1uFx50V	C0603_2_C0603_0.1UFX50V	top
C63	59.9400	72.9200	0.000	0.1uFx50V	C0603_2_C0603_0.1UFX50V	top
C67	62.9000	48.1000	180.000	0.1uFx250V	C_0_C1206_0.1UFX250V	bot
C68	68.8700	48.2200	0.000	0.1uFx250V	C_0_C1206_0.1UFX250V	bot
C69	71.4200	67.9100	180.000	100uFx6.3V	C0603_3_C1210_100UFX6.3V	bot
C70	75.6000	58.5400	180.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C71	77.7400	62.2000	180.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C72	78.9900	63.4300	270.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C77	79.7400	58.6300	270.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C78	75.3000	65.3400	180.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C79	66.8800	56.3300	270.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	top
C80	65.4400	56.3100	270.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	top
C84	111.6300	51.5400	90.000	0.01uFx50V	C0805_0_C0402_0.01UFX50V	bot
C85	108.8800	61.2900	270.000	0.01uFx50V	C0805_0_C0402_0.01UFX50V	bot
C86	108.8600	72.8500	270.000	0.01uFx50V	C0805_0_C0402_0.01UFX50V	bot
C87	112.8900	66.6400	270.000	0.01uFx50V	C0805_0_C0402_0.01UFX50V	bot
C88	102.2500	53.9100	0.000	4.7uFx6.3V	C0805_0_C0402_4.7UFX6.3V	bot
C89	104.8700	61.3800	270.000	0.47uFx6.3V	C0805_0_C0402_0.47UFX6.3V	bot
C90	103.2900	61.4100	270.000	0.47uFx6.3V	C0805_0_C0402_0.47UFX6.3V	bot
C91	103.2800	72.7200	270.000	4.7uFx6.3V	C0805_0_C0402_4.7UFX6.3V	bot
C92	104.8700	72.7900	270.000	0.47uFx6.3V	C0805_0_C0402_0.47UFX6.3V	bot
C93	107.2900	72.7600	270.000	0.47uFx6.3V	C0805_0_C0402_0.47UFX6.3V	bot
C94	107.2800	61.3000	270.000	4.7uFx6.3V	C0805_0_C0402_4.7UFX6.3V	bot
C95	104.8700	52.1000	90.000	0.47uFx6.3V	C0805_0_C0402_0.47UFX6.3V	bot
C96	103.4000	51.2000	90.000	0.47uFx6.3V	C0805_0_C0402_0.47UFX6.3V	bot
C97	102.2100	65.3300	0.000	4.7uFx6.3V	C0805_0_C0402_4.7UFX6.3V	bot
C98	104.8900	63.5100	90.000	0.47uFx6.3V	C0805_0_C0402_0.47UFX6.3V	bot
C99	106.4900	63.5100	90.000	0.47uFx6.3V	C0805_0_C0402_0.47UFX6.3V	bot
C100	108.8300	52.0800	90.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C101	106.5000	52.1200	90.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C102	113.6800	72.8500	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C103	115.2500	72.8300	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C105	88.9700	59.0300	180.000	0.01uFx50V	C0805_0_C0402_0.01UFX50V	bot
C106	88.6000	65.0200	270.000	0.01uFx50V	C0805_0_C0402_0.01UFX50V	bot
C107	79.8800	48.1300	270.000	100uFx6.3V	C0603_3_C1210_100UFX6.3V	bot
C108	74.6900	56.5700	180.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C109	77.3900	52.9800	270.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C110	78.1500	55.3600	270.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C111	84.5700	55.3900	270.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C112	81.3800	57.8600	90.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C113	77.8600	58.1700	180.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C115	90.8200	47.7500	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C118	81.0400	75.7700	270.000	100uFx6.3V	C0603_3_C1210_100UFX6.3V	bot
C120	74.9000	51.2000	0.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C121	69.5400	52.7700	0.000	100uFx6.3V	C0603_3_C1210_100UFX6.3V	bot
C122	87.7900	66.7200	90.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C123	91.4300	72.1200	90.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C124	99.9400	47.3900	90.000	100uFx6.3V	C0603_3_C1210_100UFX6.3V	bot
C125	117.9700	55.4500	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V_EMK105B	bot
C126	86.6000	72.2900	90.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C127	88.4900	71.6200	90.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C128	93.5700	71.4900	0.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C129	87.3400	63.8100	180.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C130	87.3400	58.2100	180.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C131	80.6200	54.6100	270.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C132	80.9000	63.0900	0.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C133	96.0500	47.3900	270.000	100uFx6.3V	C0603_3_C1210_100UFX6.3V	bot
C134	94.2700	59.0000	0.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C135	89.7800	62.2900	0.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C136	88.5900	60.9300	270.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C137	92.2300	63.0000	0.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C138	94.5100	56.1600	0.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C139	85.7400	70.2200	180.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C140	114.6300	55.5600	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V_EMK105B	bot
C141	116.6000	48.7300	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V_TWK105B	bot
C142	107.8100	77.4600	0.000	100uFx6.3V	C0603_3_C1210_100UFX6.3V	top
C143	89.1900	52.1000	270.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C144	90.6500	52.1100	270.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C145	74.8000	78.6000	180.000	100uFx6.3V	C0603_3_C1210_100UFX6.3V	top
C146	86.2000	53.0200	270.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C147	82.5800	52.3500	270.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C149	84.6000	57.4900	270.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C151	114.7100	48.5300	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V_TWK105B	bot
C152	83.4000	59.8200	180.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C153	82.5100	65.3300	180.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C154	82.1900	61.8400	90.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C155	87.1800	60.5500	180.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C156	86.5900	65.4300	180.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C157	68.5800	48.1300	0.000	470uFx4V	D_0_C2917_470UFX4V_T520D477M	top
C158	82.9900	63.4600	90.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C159	107.0000	57.2000	180.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V_EMK105B	bot
C160	113.0200	48.5300	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V_TWK105B	bot
C161	107.0000	55.8000	180.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V_EMK105B	bot
C164	86.6400	62.2400	0.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C166	84.5800	64.8300	90.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C167	84.5300	67.7800	90.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C170	119.4800	50.9200	0.000	47uFx6.3V	C0805_0_C0805_47UFX6.3V	bot
C171	86.3600	48.2800	90.000	100uFx6.3V	C0603_3_C1210_100UFX6.3V	bot
C174	85.3700	59.4300	90.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C176	84.5800	62.2200	90.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C179	31.2800	11.3100	90.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	top
C180	78.1800	66.6100	270.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	bot
C181	82.5900	68.6600	0.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C182	78.6800	68.7500	180.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	bot
C184	80.0700	71.2300	0.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C185	82.1900	70.6300	90.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	bot
C186	76.5900	69.4000	270.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	bot
C187	73.8000	59.9300	90.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C188	73.8300	62.9500	270.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C189	76.5400	67.3400	270.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C190	60.2200	63.4400	180.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C191	54.5100	70.4900	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C193	65.7000	96.2000	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C194	63.6500	93.0400	90.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C195	68.4000	88.1000	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C196	63.6700	86.8700	90.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C197	59.1800	85.8200	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C198	66.2000	91.6000	0.000	10uFx6.3V	C0805_1_C0603_10UFX6.3V	bot
C199	66.2000	93.1000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	bot
C200	66.1000	88.6000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	bot
C201	66.1000	87.1000	0.000	10uFx6.3V	C0805_1_C0603_10UFX6.3V	bot
C202	68.1000	82.0000	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C203	58.8000	92.9700	180.000	DP	C0805_1_C0603_DP	bot
C204	61.3000	77.5000	0.000	10uFx50V	C0805_1_C0603_10UFX50V	top
C205	61.1900	76.0600	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C206	65.2000	82.1000	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C207	65.2000	82.1000	90.000	10uFx50V	C0805_1_C0603_10UFX50V	bot
C208	69.2000	72.4100	90.000	10uFx50V	C0805_1_C0603_10UFX50V	top
C209	67.7600	72.3700	90.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C210	105.2500	42.6000	90.000	0.47uFx6.3V	C0603_3_C0603_0.47UFX6.3V	bot
C211	98.2000	36.8000	180.000	22pFx50V	C0805_0_C0402_22PFX50V	top
C212	98.2000	35.4000	180.000	22pFx50V	C0805_0_C0402_22PFX50V	top
C213	95.4000	33.3000	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C214	87.8000	34.7000	180.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C215	86.6000	37.0100	0.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	top
C216	97.1900	39.5800	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C217	86.6000	37.0000	180.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C218	93.5000	43.6000	90.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C219	90.9000	35.4000	90.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C220	91.7000	41.0000	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C221	88.2000	39.5000	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C222	94.6000	39.4000	180.000	4.7uFx6.3V	C0603_3_C0402_4.7UFX6.3V	bot
C223	89.1000	36.1000	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C224	94.7000	37.6000	180.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C225	89.1700	38.0400	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C226	88.8300	41.2900	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C227	93.1000	35.4000	90.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C228	101.4300	34.7100	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C229	101.4700	29.4800	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C230	101.4900	27.7600	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C231	116.7900	25.4100	90.000	1000pFx2000V	100NF, 10V, X7R, 10%, 0402_4_C1	top
C232	101.4100	36.1800	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C233	96.9900	100.7000	270.000	2.2uFx16V	C0603_3_C0603_2.2UFX16V	top
C234	99.3300	101.0100	180.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C235	90.8600	99.7600	90.000	2.2uFx16V	C0603_3_C0603_2.2UFX16V	top
C236	92.1000	105.3000	270.000	2.2uFx16V	C0603_3_C0603_2.2UFX16V	top
C237	93.2400	116.1200	0.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C238	101.7100	99.5900	180.000	2.2uFx16V	C0603_3_C0603_2.2UFX16V	top
C239	87.0000	104.5400	0.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C240	101.1400	77.3400	0.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C241	101.1100	78.8000	0.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C242	25.8600	18.5400	270.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	top
C244	80.9500	32.0500	90.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	top
C245	82.0400	34.2700	180.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	top
C246	76.8100	101.7900	180.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	bot
C247	76.8000	104.0400	180.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	bot
C248	74.5700	33.4300	0.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	top
C249	76.2000	31.6100	90.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	top
C250	62.7900	74.0000	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C251	60.9000	66.6700	0.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C252	66.9700	65.7600	180.000	4.7uFx6.3V	C0805_0_C0402_4.7UFX6.3V	top
C253	62.1500	63.5100	90.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C254	98.5800	53.4700	270.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	bot
C255	135.7100	37.4000	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C256	99.9500	97.1900	0.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C257	93.0200	65.3900	0.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C258	95.8400	67.3600	0.000	0.47uFx6.3V	C0603_3_C0402_0.47UFX6.3V	bot
C11_1	74.5000	44.9000	180.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C11_2	71.3500	42.0500	90.000	22pFx50V	100NF, 10V, X7R, 10%, 0402_3_C0	bot
C11_3	78.3800	39.0000	180.000	10uFx6.3V	C0805_0_C0603_10UFX6.3V	bot
C11_4	74.3000	42.0000	180.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C11_5	74.3500	38.8400	0.000	22pFx50V	100NF, 10V, X7R, 10%, 0402_3_C0	bot
C11_6	74.3900	43.4700	180.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C11_7	76.1200	39.3800	270.000	0.1uFx50V	C0805_0_C0402_0.1UFX50V	bot
C185_1	75.7800	71.4700	90.000	0.1uFx50V	C0603_3_C0402_0.1UFX50V	bot
C1_1	42.7000	24.7000	90.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C1_2	51.1000	23.3000	90.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C1_3	31.8000	24.8000	90.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C1_4	24.3000	24.9000	90.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C1_5	36.7000	32.2000	90.000	0.1uFx250V	C_C1206_0.1UFX250V	bot
C1_6	50.6000	28.7000	90.000	0.1uFx250V	C_C1206_0.1UFX250V	bot
C1_7	30.6000	29.5000	180.000	0.1uFx50V	C_C0603_0.1UFX50V	bot
C1_8	41.2000	24.7000	90.000	4.7uFx16V	C0805_0_C0603_4.7UFX16V	bot
C1_9	49.4000	23.3000	90.000	4.7uFx16V	C0805_0_C0603_4.7UFX16V	bot
C1_10	30.3000	24.8000	90.000	4.7uFx16V	C0805_0_C0603_4.7UFX16V	bot
C1_11	22.8000	24.9000	90.000	4.7uFx16V	C0805_0_C0603_4.7UFX16V	bot
C1_12	55.1000	31.7000	90.000	1uFx250V	C_C2220_1UFX250V	bot
C1_13	44.3000	32.0000	90.000	1uFx250V	C_C2220_1UFX250V	bot
C1_14	46.6000	30.1000	270.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C1_15	40.1490	27.3000	270.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C1_16	30.9600	25.0800	90.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C1_17	23.7000	23.8000	90.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C1_18	31.3000	29.9000	270.000	0.1uFx250V	C_C1206_0.1UFX250V	top
C1_19	20.4000	30.3000	270.000	0.1uFx250V	C_C1206_0.1UFX250V	top
C1_20	37.7000	32.2000	180.000	0.1uFx250V	C_C1206_0.1UFX250V	top
C1_21	44.8000	23.5490	0.000	4.7uFx25V	C0805_0_C0603_4.7UFX25V	top
C1_22	41.6490	27.3000	270.000	4.7uFx25V	C0805_0_C0603_4.7UFX25V	top
C1_23	32.4500	25.0700	90.000	4.7uFx25V	C0805_0_C0603_4.7UFX25V	top
C1_24	22.4000	28.6000	270.000	4.7uFx25V	C0805_0_C0603_4.7UFX25V	top
C1_25	10.4000	42.3000	180.000	1uFx250V	C_C2220_1UFX250V	top
C1_26	26.4000	31.8000	270.000	1uFx250V	C_C2220_1UFX250V	top
C1_27	32.6000	48.4000	0.000	DP	C_C1206_DP	bot
C1_29	24.6000	59.1000	180.000	DP	C_C1206_DP	top
C1_240	58.0800	21.2000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C1_241	15.3000	29.0000	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	bot
C2_1	16.7000	94.9000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	bot
C2_2	20.5000	80.8000	90.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	bot
C2_3	28.3000	75.4000	270.000	5pF	C0805_1_C0603_5PF	top
C2_4	44.6000	75.2000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_5	28.7000	96.0000	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	bot
C2_6	35.5000	79.0000	180.000	10uFx6.3V	CP B_0_C0603_10UFX6.3V	top
C2_7	34.0000	81.8000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_8	44.5000	80.3000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_9	28.3000	80.9000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_10	28.3000	79.2000	180.000	10uFx6.3V	CP B_0_C0603_10UFX6.3V	top
C2_11	45.0000	83.9000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_12	29.1000	83.1000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	bot
C2_13	36.0000	88.0000	180.000	10uFx6.3V	CP B_0_C0603_10UFX6.3V	top
C2_14	34.4000	90.5000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_15	44.9000	89.0000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_16	21.9000	88.4000	90.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	bot
C2_17	28.8000	88.8000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_18	28.8000	86.7000	180.000	10uFx6.3V	CP B_0_C0603_10UFX6.3V	top
C2_19	30.1000	94.9000	270.000	68pF	C0805_1_C0603_68PF	top
C2_20	21.4000	94.9000	270.000	150pF	C0805_1_C0603_150PF	top
C2_21	44.3000	94.9000	270.000	220pF	C0805_1_C0603_220PF	top
C2_22	35.6000	94.9000	270.000	470pF	C0805_1_C0603_470PF	top
C2_23	24.0000	99.5000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_24	38.2000	99.5000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_25	27.3000	94.2000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_26	41.5000	94.2000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_27	43.4000	107.1000	90.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_28	37.3000	103.1000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_29	32.6000	111.9000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_30	32.6000	108.5000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_31	18.3000	109.9000	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_32	46.3000	115.3000	270.000	220pF	C0805_1_C0603_220PF	top
C2_33	34.1000	115.3000	270.000	470pF	C0805_1_C0603_470PF	top
C2_34	32.2000	115.3000	270.000	1000pF	C0805_1_C0603_1000PF	top
C2_35	19.7000	115.3000	270.000	1500pF	C0805_1_C0603_1500PF	top
C2_36	45.1000	118.0000	0.000	33pF	C0805_1_C0603_33PF	top
C2_37	35.2000	118.0000	180.000	68pF	C0805_1_C0603_68PF	top
C2_38	31.1000	118.0000	0.000	150pF	C0805_1_C0603_150PF	top
C2_39	20.7000	118.1000	180.000	330pF	C0805_1_C0603_330PF	top
C2_40	26.6000	109.9000	90.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_41	38.5000	122.0000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_42	27.5000	122.1000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_43	41.8000	116.7000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_44	27.6000	116.7000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_45	26.9000	102.9000	90.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_46	31.2000	127.6000	180.000	75pF	C0805_1_C0603_75PF	top
C2_47	18.3000	103.0000	270.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_48	41.5000	127.5000	0.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_49	39.6000	129.3000	0.000	220pF	C0805_1_C0603_220PF	top
C2_50	34.5000	127.6000	180.000	0.1uFx50V	C0805_1_C0603_0.1UFX50V	top
C2_51	32.6000	110.4000	180.000	220pF	C0805_1_C0603_220PF	top
C3_4	86.7000	93.0000	270.000	1uFx25V	C0805_1_C0603_1UFX25V	bot
C3_5	52.0000	128.0000	180.000	1uFx25V	C0805_1_C0603_1UFX25V	top
C3_6	56.0200	117.0500	0.000	1uFx25V	C0805_1_C0603_1UFX25V	top
C3_9	83.8000	96.9000	0.000	10nF	C0603_3_C0603_10NF	bot
C3_10	81.1000	95.6000	90.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C3_13	51.5000	124.0000	0.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C3_14	51.5000	125.6000	0.000	10uFx6.3V	C0603_3_C0603_10UFX6.3V	top
C3_15	71.7000	92.7000	0.000	10uFx6.3V	C0603_3_C0603_10UFX6.3V	top
C3_16	74.9700	93.2300	90.000	1uFx25V	C0805_1_C0603_1UFX25V	bot
C3_17	79.0600	93.7100	270.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C3_20	77.2000	94.0000	180.000	2.2uFx16V	C0805_1_C0603_2.2UFX16V	bot
C3_21	79.4800	93.2400	90.000	1uFx25V	C0805_1_C0603_1UFX25V	bot
C3_22	71.7000	91.2000	180.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C3_23	75.1000	93.6000	0.000	51pF 5%	C0603_3_C0603_51PF 5%	top
C3_24	77.2000	91.9000	0.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C3_25	72.5000	91.8000	90.000	10uFx6.3V	C0603_3_C0603_10UFX6.3V	bot
C3_26	70.8000	89.4600	180.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	bot
C3_27	70.8000	89.4000	0.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C3_31	76.9500	82.6600	90.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
C3_33	76.9000	82.7000	270.000	10uFx6.3V	C0603_3_C0603_10UFX6.3V	bot
C3_34	51.5000	122.4000	0.000	0.1uFx50V	C0603_3_C0603_0.1UFX50V	top
